"timestamp";"id";"distance";"status"
"2018-03-26 15:12:06";"1";"375";"0"
"2018-03-26 15:12:07";"1";"375";"0"
"2018-03-26 15:12:08";"1";"376";"0"
"2018-03-26 15:12:08";"1";"376";"0"
"2018-03-26 15:12:09";"1";"11";"0"
"2018-03-26 15:12:10";"1";"6";"0"
"2018-03-26 15:12:11";"1";"9";"0"
"2018-03-26 15:12:12";"1";"5";"0"
"2018-03-26 15:12:12";"1";"4";"0"
"2018-03-26 15:12:13";"1";"4";"0"
"2018-03-26 15:12:14";"1";"6";"0"
"2018-03-26 15:12:15";"1";"3";"0"
"2018-03-26 15:12:16";"1";"5";"0"
"2018-03-26 15:12:16";"1";"5";"0"
"2018-03-26 15:12:17";"1";"3490";"0"
"2018-03-26 15:12:18";"1";"141";"0"
"2018-03-26 15:12:19";"1";"188";"0"
"2018-03-26 15:12:20";"1";"3475";"0"
"2018-03-26 15:12:21";"1";"3478";"0"
"2018-03-26 15:12:22";"1";"3468";"0"
"2018-03-26 15:12:22";"1";"3";"0"
"2018-03-26 15:12:23";"1";"5";"0"
"2018-03-26 15:12:24";"1";"4";"0"
"2018-03-26 15:12:25";"1";"4";"0"
"2018-03-26 15:12:25";"1";"4";"0"
"2018-03-26 15:12:26";"1";"4";"0"
"2018-03-26 15:12:27";"1";"5";"0"
"2018-03-26 15:12:27";"1";"4";"0"
"2018-03-26 15:12:28";"1";"4";"0"
"2018-03-26 15:12:29";"1";"3";"0"
"2018-03-26 15:12:30";"1";"4";"0"
